401.12	95.05
404.98	99.04
408.83	100.18
412.69	99.24
416.55	98.64
420.40	98.30
424.26	97.29
428.12	102.33
431.97	107.11
435.83	104.20
439.69	101.28
443.55	99.57
447.40	100.30
451.26	99.29
455.12	100.25
458.97	100.78
462.83	99.25
466.69	99.43
470.54	99.55
474.40	99.00
478.26	97.88
482.11	98.45
485.97	98.95
489.83	99.10
493.69	99.50
497.54	99.24
501.40	98.85
505.26	98.53
509.11	99.49
512.97	99.84
516.83	99.24
520.68	101.44
524.54	101.71
528.40	99.20
532.26	99.04
536.11	99.09
539.97	98.65
543.83	99.74
547.68	100.46
551.54	99.09
555.40	98.01
559.25	99.17
563.11	99.43
566.97	98.95
570.82	99.51
574.68	98.93
578.54	98.79
582.40	99.06
586.25	98.73
590.11	98.81
593.97	98.90
597.82	99.03
601.68	99.12
605.54	99.26
609.39	99.27
613.25	99.17
617.11	99.43
620.97	99.65
624.82	99.43
628.68	99.30
632.54	100.04
636.39	100.11
640.25	99.07
644.11	99.24
647.96	100.15
651.82	99.78
655.68	99.06
659.53	98.92
663.39	98.86
667.25	99.55
671.11	100.46
674.96	99.89
678.82	99.74
682.68	99.55
686.53	99.31
690.39	99.66
694.25	99.94
698.10	100.23
701.96	99.85
705.82	99.80
709.68	100.70
713.53	101.30
717.39	100.18
721.25	99.62
725.10	98.53
728.96	97.28
732.82	99.30
736.67	100.14
740.53	98.37
744.39	99.86
748.24	102.18
752.10	102.07
755.96	101.82
759.82	101.78
763.67	102.26
767.53	103.39
771.39	103.64
775.24	101.18
779.10	100.16
782.96	101.63
786.81	103.09
790.67	106.31
794.53	106.93
798.39	104.97
802.24	105.26
806.10	104.87
809.96	103.83
813.81	105.47
817.67	106.60
821.53	114.43
825.38	117.31
829.24	114.70
833.10	101.19
836.95	99.10
840.81	97.06
844.67	98.18
848.53	99.66
852.38	99.68
856.24	100.73
860.10	100.54
863.95	100.89
867.81	101.72
871.67	102.19
875.52	102.68
879.38	102.98
883.24	103.51
887.10	103.80
890.95	105.38
894.81	107.90
898.67	111.46
902.52	120.36
906.38	158.50
910.24	78.87
914.09	95.47
917.95	99.50
921.81	99.35
925.66	98.76
929.52	99.03
933.38	99.17
937.24	99.49
941.09	99.65
944.95	99.66
948.81	99.65
952.66	99.69
956.52	99.86
960.38	100.05
964.23	100.20
968.09	100.20
971.95	100.15
975.81	100.11
979.66	100.07
983.52	100.07
987.38	100.05
991.23	100.03
995.09	100.02
998.95	99.99
1002.80	100.02
1006.66	100.00
1010.52	99.85
1014.38	99.72
1018.23	99.70
1022.09	99.68
1025.95	99.70
1029.80	99.86
1033.66	99.92
1037.52	99.90
1041.37	99.87
1045.23	99.79
1049.09	99.75
1052.94	99.71
1056.80	99.70
1060.66	99.71
