401.12	103.95
404.98	101.41
408.83	100.17
412.69	100.90
416.55	101.28
420.40	101.75
424.26	102.71
428.12	101.92
431.97	101.86
435.83	102.07
439.69	100.89
443.55	101.15
447.40	102.48
451.26	102.55
455.12	101.28
458.97	100.16
462.83	100.75
466.69	101.37
470.54	100.62
474.40	100.55
478.26	101.54
482.11	101.49
485.97	100.72
489.83	101.11
493.69	101.53
497.54	102.03
501.40	102.18
505.26	102.11
509.11	102.16
512.97	102.23
516.83	101.69
520.68	101.15
524.54	101.71
528.40	101.67
532.26	101.97
536.11	101.84
539.97	100.91
543.83	101.09
547.68	101.77
551.54	101.76
555.40	101.04
559.25	101.06
563.11	101.36
566.97	101.58
570.82	101.81
574.68	101.59
578.54	101.10
582.40	100.40
586.25	100.20
590.11	100.23
593.97	100.93
597.82	101.97
601.68	101.16
605.54	101.21
609.39	101.92
613.25	101.37
617.11	101.30
620.97	101.22
624.82	101.30
628.68	101.00
632.54	100.85
636.39	100.77
640.25	100.27
644.11	100.16
647.96	101.03
651.82	101.41
655.68	100.34
659.53	101.12
663.39	102.21
667.25	101.78
671.11	101.44
674.96	101.31
678.82	101.24
682.68	101.15
686.53	101.08
690.39	101.58
694.25	101.67
698.10	101.28
701.96	101.12
705.82	100.98
709.68	101.58
713.53	102.03
717.39	101.73
721.25	101.15
725.10	101.14
728.96	101.41
732.82	100.95
736.67	102.00
740.53	103.16
744.39	101.77
748.24	100.72
752.10	100.64
755.96	101.28
759.82	101.72
763.67	101.78
767.53	102.48
771.39	102.33
775.24	102.48
779.10	102.89
782.96	103.38
786.81	104.27
790.67	104.47
794.53	105.37
798.39	106.13
802.24	106.49
806.10	108.76
809.96	110.96
813.81	112.68
817.67	115.00
821.53	128.18
825.38	173.64
829.24	-201.41
833.10	52.63
836.95	71.54
840.81	80.15
844.67	85.50
848.53	89.49
852.38	91.41
856.24	92.58
860.10	93.89
863.95	94.47
867.81	94.87
871.67	95.36
875.52	95.53
879.38	95.49
883.24	95.43
887.10	95.44
890.95	95.57
894.81	94.99
898.67	93.43
902.52	91.85
906.38	85.62
910.24	399.33
914.09	110.83
917.95	104.91
921.81	103.00
925.66	101.89
929.52	100.89
933.38	100.62
937.24	100.74
941.09	100.54
944.95	100.55
948.81	100.71
952.66	100.57
956.52	100.44
960.38	100.53
964.23	100.50
968.09	100.46
971.95	100.46
975.81	100.35
979.66	100.30
983.52	100.28
987.38	100.31
991.23	100.32
