401.12	100.92
404.98	100.69
408.83	100.60
412.69	100.30
416.55	99.74
420.40	100.52
424.26	102.11
428.12	103.75
431.97	104.00
435.83	102.40
439.69	101.58
443.55	101.10
447.40	100.32
451.26	100.21
455.12	100.69
458.97	100.21
462.83	99.79
466.69	100.68
470.54	99.86
474.40	98.93
478.26	99.98
482.11	100.50
485.97	100.05
489.83	99.88
493.69	99.75
497.54	100.45
501.40	100.72
505.26	99.79
509.11	99.93
512.97	100.11
516.83	99.94
520.68	99.28
524.54	98.39
528.40	99.56
532.26	100.54
536.11	100.42
539.97	100.55
543.83	100.41
547.68	100.23
551.54	100.31
555.40	99.98
559.25	99.32
563.11	99.35
566.97	99.70
570.82	99.83
574.68	100.02
578.54	100.10
582.40	99.60
586.25	99.63
590.11	100.07
593.97	100.51
597.82	100.80
601.68	100.64
605.54	100.30
609.39	99.87
613.25	99.67
617.11	100.51
620.97	100.67
624.82	99.34
628.68	99.22
632.54	99.96
636.39	100.21
640.25	99.41
644.11	99.32
647.96	99.77
651.82	100.29
655.68	100.55
659.53	99.83
663.39	99.89
667.25	100.15
671.11	99.78
674.96	98.95
678.82	99.84
682.68	101.22
686.53	100.69
690.39	100.07
694.25	99.89
698.10	100.62
701.96	100.28
705.82	99.92
709.68	100.69
713.53	100.25
717.39	100.01
721.25	100.09
725.10	100.45
728.96	100.94
732.82	101.04
736.67	100.80
740.53	101.18
744.39	100.92
748.24	99.40
752.10	99.67
755.96	100.51
759.82	100.69
763.67	100.75
767.53	100.59
771.39	100.70
775.24	100.78
779.10	100.74
782.96	100.63
786.81	100.34
790.67	100.88
794.53	101.47
798.39	101.17
802.24	100.33
806.10	99.99
809.96	101.11
813.81	102.15
817.67	101.39
821.53	98.95
825.38	96.52
829.24	98.96
833.10	102.91
836.95	-67.25
840.81	112.64
844.67	102.12
848.53	100.39
852.38	101.41
856.24	101.21
860.10	100.42
863.95	100.26
867.81	99.59
871.67	99.40
875.52	99.60
879.38	99.47
883.24	99.67
887.10	99.50
890.95	98.00
894.81	97.30
898.67	97.54
902.52	92.45
906.38	64.08
910.24	117.61
914.09	104.72
917.95	101.95
921.81	102.11
925.66	101.55
929.52	100.92
933.38	100.57
937.24	100.74
941.09	100.68
944.95	100.36
948.81	100.50
952.66	100.64
956.52	100.52
960.38	100.40
964.23	100.36
968.09	100.32
971.95	100.33
975.81	100.37
979.66	100.36
983.52	100.32
987.38	100.28
991.23	100.27
995.09	100.24
998.95	100.15
1002.80	100.17
1006.66	100.22
1010.52	100.24
1014.38	100.24
1018.23	100.25
1022.09	100.26
1025.95	100.25
1029.80	100.26
1033.66	100.24
1037.52	100.20
1041.37	100.16
1045.23	100.23
1049.09	100.26
1052.94	100.20
1056.80	100.23
1060.66	100.19
1064.52	100.16
1068.37	100.15
1072.23	100.14
1076.09	100.16
1079.94	100.17
1083.80	100.18
1087.66	100.16
1091.51	100.15
1095.37	100.17
1099.23	100.19
1103.09	100.18
1106.94	100.19
1110.80	100.19
1114.66	100.15
1118.51	100.12
1122.37	100.13
1126.23	100.15
1130.08	100.17
1133.94	100.17
1137.80	100.13
1141.65	100.13
1145.51	100.11
1149.37	100.09
1153.23	100.11
1157.08	100.09
1160.94	100.08
1164.80	100.06
1168.65	100.06
1172.51	100.06
1176.37	100.06
1180.22	100.08
1184.08	100.10
1187.94	100.12
1191.80	100.14
1195.65	100.14
1199.51	100.13
1203.37	100.12
1207.22	100.10
1211.08	100.06
1214.94	100.04
1218.79	100.04
1222.65	100.05
1226.51	100.07
1230.36	100.07
1234.22	100.08
1238.08	100.08
1241.94	100.06
1245.79	100.09
1249.65	100.11
1253.51	100.14
1257.36	100.15
1261.22	100.15
1265.08	100.18
1268.93	100.19
1272.79	100.18
1276.65	100.15
1280.51	100.14
1284.36	100.12
1288.22	100.12
1292.08	100.11
1295.93	100.12
1299.79	100.12
1303.65	100.12
1307.50	100.13
1311.36	100.15
1315.22	100.15
1319.07	100.14
1322.93	100.13
1326.79	100.12
1330.65	100.12
1334.50	100.11
1338.36	100.10
1342.22	100.09
1346.07	100.09
1349.93	100.11
1353.79	100.12
1357.64	100.10
1361.50	100.09
1365.36	100.11
1369.22	100.11
1373.07	100.11
1376.93	100.10
1380.79	100.09
1384.64	100.10
1388.50	100.11
1392.36	100.11
1396.21	100.11
1400.07	100.10
1403.93	100.12
1407.78	100.14
1411.64	100.14
1415.50	100.13
1419.36	100.12
1423.21	100.14
1427.07	100.12
1430.93	100.11
1434.78	100.09
1438.64	100.05
1442.50	100.05
1446.35	100.05
1450.21	100.06
1454.07	100.06
1457.93	100.06
1461.78	100.13
1465.64	100.16
1469.50	100.16
1473.35	100.17
1477.21	100.17
1481.07	100.14
1484.92	100.10
1488.78	100.05
1492.64	100.03
1496.49	100.02
1500.35	100.01
1504.21	99.98
1508.07	100.06
1511.92	100.16
1515.78	100.18
1519.64	100.17
1523.49	100.16
1527.35	100.17
1531.21	100.19
1535.06	100.17
1538.92	100.07
1542.78	100.05
1546.64	100.11
1550.49	100.12
1554.35	100.12
1558.21	100.10
1562.06	100.09
1565.92	100.10
1569.78	100.10
1573.63	100.15
1577.49	100.16
1581.35	100.15
1585.20	100.15
1589.06	100.13
1592.92	100.12
1596.78	100.09
1600.63	100.08
1604.49	100.09
1608.35	100.08
1612.20	100.10
1616.06	100.08
1619.92	100.11
1623.77	100.16
1627.63	100.17
1631.49	100.14
1635.35	100.06
1639.20	100.09
1643.06	100.11
1646.92	100.09
1650.77	100.13
1654.63	100.10
1658.49	100.11
1662.34	100.12
1666.20	100.12
1670.06	100.14
1673.91	100.12
1677.77	100.08
1681.63	100.04
1685.49	100.08
1689.34	100.14
1693.20	100.12
1697.06	100.09
1700.91	100.10
1704.77	100.12
1708.63	100.15
1712.48	100.16
1716.34	100.12
1720.20	100.13
1724.06	100.13
1727.91	100.13
1731.77	100.13
1735.63	100.13
1739.48	100.13
1743.34	100.13
1747.20	100.15
1751.05	100.16
1754.91	100.12
1758.77	100.13
1762.62	100.15
1766.48	100.15
1770.34	100.14
1774.20	100.14
1778.05	100.15
1781.91	100.14
1785.77	100.16
1789.62	100.15
1793.48	100.13
1797.34	100.15
1801.19	100.14
1805.05	100.16
1808.91	100.15
1812.77	100.14
1816.62	100.15
1820.48	100.14
1824.34	100.13
1828.19	100.12
1832.05	100.13
1835.91	100.14
1839.76	100.14
1843.62	100.14
1847.48	100.13
1851.33	100.11
1855.19	100.12
1859.05	100.14
1862.91	100.11
1866.76	100.09
1870.62	100.09
1874.48	100.10
1878.33	100.12
1882.19	100.14
1886.05	100.14
1889.90	100.12
1893.76	100.11
1897.62	100.12
1901.48	100.14
1905.33	100.15
1909.19	100.14
1913.05	100.15
1916.90	100.13
1920.76	100.13
1924.62	100.13
1928.47	100.14
1932.33	100.16
1936.19	100.17
1940.04	100.16
1943.90	100.16
1947.76	100.16
1951.62	100.17
1955.47	100.18
1959.33	100.19
1963.19	100.19
1967.04	100.19
1970.90	100.18
1974.76	100.15
1978.61	100.17
1982.47	100.18
1986.33	100.19
1990.19	100.20
1994.04	100.19
1997.90	100.16
2001.76	100.15
2005.61	100.16
2009.47	100.18
2013.33	100.20
2017.18	100.19
2021.04	100.16
2024.90	100.14
2028.76	100.13
2032.61	100.14
2036.47	100.15
2040.33	100.16
2044.18	100.17
2048.04	100.16
2051.90	100.14
2055.75	100.14
2059.61	100.15
2063.47	100.19
2067.32	100.21
2071.18	100.22
2075.04	100.20
2078.90	100.19
2082.75	100.19
2086.61	100.21
2090.47	100.25
2094.32	100.27
2098.18	100.26
2102.04	100.24
2105.89	100.21
2109.75	100.20
2113.61	100.22
2117.47	100.25
2121.32	100.27
2125.18	100.26
2129.04	100.23
2132.89	100.20
2136.75	100.20
2140.61	100.23
2144.46	100.26
2148.32	100.28
2152.18	100.27
2156.03	100.24
2159.89	100.21
2163.75	100.20
2167.61	100.22
2171.46	100.27
2175.32	100.30
2179.18	100.29
2183.03	100.25
2186.89	100.22
2190.75	100.21
2194.60	100.24
2198.46	100.28
2202.32	100.31
2206.18	100.31
2210.03	100.27
2213.89	100.24
2217.75	100.23
2221.60	100.24
2225.46	100.28
2229.32	100.31
2233.17	100.29
2237.03	100.26
2240.89	100.22
2244.74	100.19
2248.60	100.21
2252.46	100.28
2256.32	100.32
2260.17	100.31
2264.03	100.27
2267.89	100.23
2271.74	100.22
2275.60	100.24
2279.46	100.28
2283.31	100.31
2287.17	100.32
2291.03	100.28
2294.89	100.24
2298.74	100.23
2302.60	100.26
2306.46	100.33
2310.31	100.43
2314.17	100.48
2318.03	100.49
2321.88	100.51
2325.74	100.53
2329.60	100.61
2333.45	100.70
2337.31	100.73
2341.17	100.73
2345.03	100.66
2348.88	100.59
2352.74	100.67
2356.60	100.82
2360.45	100.90
2364.31	100.93
2368.17	100.93
2372.02	100.84
2375.88	100.65
2379.74	100.48
2383.60	100.38
2387.45	100.35
2391.31	100.37
2395.17	100.38
2399.02	100.35
2402.88	100.31
2406.74	100.26
2410.59	100.26
2414.45	100.29
2418.31	100.33
2422.16	100.36
2426.02	100.36
2429.88	100.32
2433.74	100.28
2437.59	100.27
2441.45	100.29
2445.31	100.33
2449.16	100.37
2453.02	100.36
2456.88	100.32
2460.73	100.28
2464.59	100.25
2468.45	100.25
2472.31	100.27
2476.16	100.30
2480.02	100.32
2483.88	100.31
2487.73	100.27
2491.59	100.23
2495.45	100.25
2499.30	100.27
2503.16	100.30
2507.02	100.33
2510.87	100.33
2514.73	100.30
2518.59	100.28
2522.45	100.28
2526.30	100.32
2530.16	100.36
2534.02	100.39
2537.87	100.39
2541.73	100.35
2545.59	100.29
2549.44	100.27
2553.30	100.30
2557.16	100.34
2561.02	100.36
2564.87	100.38
2568.73	100.36
2572.59	100.33
2576.44	100.30
2580.30	100.32
2584.16	100.34
2588.01	100.35
2591.87	100.37
2595.73	100.37
2599.58	100.34
2603.44	100.31
2607.30	100.31
2611.16	100.33
2615.01	100.37
2618.87	100.40
2622.73	100.40
2626.58	100.39
2630.44	100.37
2634.30	100.36
2638.15	100.37
2642.01	100.39
2645.87	100.41
2649.73	100.42
2653.58	100.42
2657.44	100.40
2661.30	100.38
2665.15	100.39
2669.01	100.41
2672.87	100.42
2676.72	100.42
2680.58	100.43
2684.44	100.41
2688.29	100.39
2692.15	100.39
2696.01	100.41
2699.87	100.43
2703.72	100.45
2707.58	100.47
2711.44	100.46
2715.29	100.43
2719.15	100.41
2723.01	100.42
2726.86	100.44
2730.72	100.46
2734.58	100.48
2738.44	100.48
2742.29	100.46
2746.15	100.43
2750.01	100.44
2753.86	100.47
2757.72	100.47
2761.58	100.49
2765.43	100.50
2769.29	100.48
2773.15	100.46
2777.00	100.44
2780.86	100.45
2784.72	100.47
2788.58	100.49
2792.43	100.50
2796.29	100.50
2800.15	100.47
2804.00	100.47
2807.86	100.48
2811.72	100.49
2815.57	100.51
2819.43	100.53
2823.29	100.55
2827.15	100.52
2831.00	100.48
2834.86	100.45
2838.72	100.44
2842.57	100.44
2846.43	100.46
2850.29	100.48
2854.14	100.49
2858.00	100.47
2861.86	100.47
2865.71	100.50
2869.57	100.51
2873.43	100.54
2877.29	100.58
2881.14	100.58
2885.00	100.54
2888.86	100.52
2892.71	100.51
2896.57	100.51
2900.43	100.52
2904.28	100.52
2908.14	100.52
2912.00	100.53
2915.86	100.51
2919.71	100.50
2923.57	100.53
2927.43	100.54
2931.28	100.54
2935.14	100.54
2939.00	100.52
2942.85	100.50
2946.71	100.51
2950.57	100.52
2954.43	100.54
2958.28	100.54
2962.14	100.53
2966.00	100.57
2969.85	100.60
2973.71	100.59
2977.57	100.58
2981.42	100.57
2985.28	100.54
2989.14	100.52
2992.99	100.52
2996.85	100.52
3000.71	100.49
3004.57	100.47
3008.42	100.48
3012.28	100.48
3016.14	100.47
3019.99	100.48
3023.85	100.49
3027.71	100.47
3031.56	100.45
3035.42	100.45
3039.28	100.45
3043.14	100.45
3046.99	100.45
3050.85	100.46
3054.71	100.47
