401.12	100.51
404.98	101.38
408.83	101.91
412.69	101.65
416.55	101.48
420.40	102.25
424.26	103.73
428.12	103.17
431.97	102.31
435.83	102.71
439.69	102.68
443.55	102.32
447.40	102.37
451.26	102.18
455.12	101.86
458.97	102.19
462.83	102.19
466.69	101.99
470.54	101.85
474.40	101.69
478.26	101.66
482.11	101.52
485.97	101.46
489.83	101.65
493.69	101.62
497.54	101.77
501.40	102.09
505.26	102.07
509.11	102.04
512.97	102.17
516.83	102.19
520.68	101.80
524.54	101.80
528.40	102.00
532.26	101.97
536.11	102.07
539.97	102.03
543.83	101.91
547.68	101.86
551.54	102.02
555.40	102.00
559.25	101.76
563.11	101.82
566.97	101.74
570.82	101.77
574.68	102.09
578.54	102.01
582.40	101.80
586.25	101.75
590.11	101.71
593.97	101.71
597.82	101.78
601.68	101.75
605.54	101.78
609.39	101.92
613.25	101.86
617.11	101.82
620.97	101.91
624.82	101.81
628.68	101.62
632.54	101.73
636.39	101.82
640.25	101.79
644.11	101.87
647.96	101.94
651.82	101.94
655.68	101.84
659.53	101.88
663.39	102.01
667.25	102.11
671.11	101.98
674.96	101.57
678.82	101.68
682.68	101.99
686.53	102.23
690.39	102.39
694.25	102.49
698.10	102.62
701.96	102.39
705.82	102.37
709.68	102.62
713.53	102.39
717.39	102.07
721.25	102.11
725.10	102.22
728.96	102.44
732.82	102.58
736.67	102.37
740.53	102.32
744.39	102.73
748.24	102.83
752.10	102.86
755.96	103.22
759.82	103.12
763.67	102.65
767.53	102.71
771.39	102.82
775.24	102.44
779.10	102.58
782.96	102.97
786.81	102.72
790.67	102.60
794.53	102.96
798.39	103.21
802.24	103.17
806.10	103.31
809.96	103.88
813.81	105.42
817.67	107.40
821.53	108.34
825.38	110.00
829.24	113.25
833.10	120.91
836.95	238.36
840.81	70.58
844.67	87.70
848.53	92.12
852.38	93.77
856.24	94.10
860.10	95.07
863.95	96.43
867.81	96.82
871.67	97.01
875.52	97.17
879.38	96.93
883.24	96.90
887.10	96.78
890.95	96.29
894.81	96.29
898.67	95.74
902.52	94.50
906.38	91.67
910.24	77.00
914.09	131.47
917.95	108.63
921.81	104.84
925.66	103.17
929.52	102.09
933.38	101.88
937.24	101.86
941.09	101.56
944.95	101.30
948.81	101.24
952.66	101.20
956.52	101.17
