401.12	100.46
404.98	101.00
408.83	101.16
412.69	100.75
416.55	100.28
420.40	99.95
424.26	101.15
428.12	101.54
431.97	101.35
435.83	101.93
439.69	99.92
443.55	98.84
447.40	100.64
451.26	102.49
455.12	102.85
458.97	102.11
462.83	100.86
466.69	100.63
470.54	101.19
474.40	100.65
478.26	100.36
482.11	100.57
485.97	100.59
489.83	100.93
493.69	100.95
497.54	100.82
501.40	101.33
505.26	101.63
509.11	100.32
512.97	100.64
516.83	102.70
520.68	102.00
524.54	100.32
528.40	99.43
532.26	100.58
536.11	101.44
539.97	100.28
543.83	100.67
547.68	101.51
551.54	101.15
555.40	101.01
559.25	101.33
563.11	101.95
566.97	102.37
570.82	101.82
574.68	101.38
578.54	101.44
582.40	101.21
586.25	100.81
590.11	101.16
593.97	101.66
597.82	101.12
601.68	100.70
605.54	101.19
609.39	101.15
613.25	100.84
617.11	100.35
620.97	100.48
624.82	101.59
628.68	101.59
632.54	101.17
636.39	101.19
640.25	100.77
644.11	100.22
647.96	100.94
651.82	101.52
655.68	101.20
659.53	101.28
663.39	101.39
667.25	101.28
671.11	101.18
674.96	100.89
678.82	101.02
682.68	101.61
686.53	101.48
690.39	101.41
694.25	101.53
698.10	101.50
701.96	101.47
705.82	101.29
709.68	101.39
713.53	101.58
717.39	101.56
721.25	101.57
725.10	101.28
728.96	101.39
732.82	101.60
736.67	100.49
740.53	101.16
744.39	102.34
748.24	101.59
752.10	100.95
755.96	100.08
759.82	100.13
763.67	100.93
767.53	101.23
771.39	101.35
775.24	101.52
779.10	101.65
782.96	101.83
786.81	102.46
790.67	102.85
794.53	102.20
798.39	101.87
802.24	102.75
806.10	103.10
809.96	103.40
813.81	103.70
817.67	102.92
821.53	103.52
825.38	107.57
829.24	115.69
833.10	147.79
836.95	14.66
840.81	72.57
844.67	85.21
848.53	91.43
852.38	94.40
856.24	94.47
860.10	93.53
863.95	93.64
867.81	95.10
871.67	96.28
875.52	95.88
879.38	95.02
883.24	95.17
887.10	95.57
890.95	95.21
894.81	94.93
898.67	93.24
902.52	89.43
906.38	83.37
910.24	244.48
914.09	112.26
917.95	105.17
921.81	104.06
925.66	103.32
929.52	102.09
933.38	101.30
937.24	101.32
941.09	101.11
944.95	100.78
948.81	100.76
952.66	100.62
956.52	100.43
960.38	100.41
964.23	100.34
968.09	100.17
971.95	100.10
975.81	100.07
979.66	100.07
983.52	100.09
987.38	100.10
991.23	100.10
995.09	100.09
998.95	100.06
1002.80	100.08
1006.66	100.13
1010.52	100.16
1014.38	100.17
1018.23	100.14
1022.09	100.08
1025.95	100.03
1029.80	100.02
1033.66	99.96
1037.52	99.90
1041.37	99.91
1045.23	99.94
1049.09	99.94
1052.94	99.94
1056.80	99.96
1060.66	99.98
1064.52	100.04
1068.37	100.05
1072.23	100.02
1076.09	100.00
1079.94	99.97
1083.80	99.96
1087.66	99.96
1091.51	99.95
1095.37	99.91
1099.23	99.88
1103.09	99.83
1106.94	99.84
1110.80	99.88
1114.66	99.89
1118.51	99.92
1122.37	99.95
1126.23	99.99
1130.08	100.02
1133.94	100.03
1137.80	100.03
1141.65	100.03
1145.51	100.04
1149.37	100.03
1153.23	100.00
1157.08	99.99
1160.94	100.00
1164.80	99.99
1168.65	100.00
1172.51	100.02
1176.37	100.04
1180.22	100.07
1184.08	100.09
1187.94	100.08
1191.80	100.07
1195.65	100.09
1199.51	100.08
1203.37	100.07
1207.22	100.07
1211.08	100.05
1214.94	100.04
1218.79	100.03
1222.65	100.02
1226.51	100.02
1230.36	100.02
1234.22	100.03
1238.08	100.05
1241.94	100.06
1245.79	100.05
1249.65	100.05
1253.51	100.06
1257.36	100.07
1261.22	100.07
1265.08	100.04
1268.93	100.01
1272.79	99.99
1276.65	99.99
1280.51	99.97
1284.36	99.97
1288.22	99.97
1292.08	99.97
1295.93	99.96
1299.79	99.96
1303.65	99.97
1307.50	99.96
1311.36	99.95
1315.22	99.97
1319.07	99.96
1322.93	99.93
1326.79	99.93
1330.65	99.93
1334.50	99.96
1338.36	99.98
1342.22	99.94
1346.07	99.91
1349.93	99.90
1353.79	99.89
1357.64	99.89
1361.50	99.93
1365.36	99.92
1369.22	99.92
1373.07	99.97
1376.93	99.99
1380.79	99.98
1384.64	100.00
1388.50	99.98
1392.36	99.97
1396.21	100.00
1400.07	99.97
1403.93	99.95
1407.78	99.90
1411.64	99.90
1415.50	99.99
1419.36	100.03
1423.21	100.00
1427.07	99.97
1430.93	99.98
1434.78	100.05
1438.64	100.02
1442.50	99.98
1446.35	100.00
1450.21	100.00
1454.07	100.08
1457.93	100.09
1461.78	99.99
1465.64	99.94
1469.50	100.00
1473.35	100.08
1477.21	99.99
1481.07	99.93
1484.92	99.98
1488.78	100.06
1492.64	100.05
1496.49	100.04
1500.35	100.00
1504.21	100.14
1508.07	100.28
1511.92	100.19
1515.78	100.20
1519.64	100.22
1523.49	100.15
1527.35	100.07
1531.21	100.02
1535.06	100.03
1538.92	100.20
1542.78	100.18
1546.64	100.03
1550.49	99.98
1554.35	100.10
1558.21	100.24
1562.06	100.09
1565.92	100.01
1569.78	100.00
1573.63	100.03
1577.49	100.02
1581.35	99.92
1585.20	99.88
1589.06	99.89
1592.92	99.91
1596.78	99.92
1600.63	99.94
1604.49	99.98
1608.35	100.00
1612.20	100.05
1616.06	100.10
1619.92	100.07
1623.77	100.06
1627.63	99.99
1631.49	100.00
1635.35	100.09
1639.20	100.01
1643.06	100.01
1646.92	100.09
1650.77	100.21
1654.63	100.17
1658.49	100.03
1662.34	100.04
1666.20	100.08
1670.06	100.13
1673.91	100.09
1677.77	100.03
1681.63	100.13
1685.49	100.15
1689.34	100.03
1693.20	100.06
1697.06	100.20
1700.91	100.19
1704.77	100.10
1708.63	100.00
1712.48	100.03
1716.34	100.10
1720.20	100.00
1724.06	99.94
1727.91	99.96
1731.77	100.06
1735.63	100.06
1739.48	99.98
1743.34	99.96
1747.20	100.01
1751.05	100.01
1754.91	99.98
1758.77	99.98
1762.62	99.95
1766.48	99.95
1770.34	100.01
1774.20	99.97
